year,ISO,ISO_No,Name,PWC_Lat,PWC_Lon,Pop,Density,Area,PWD_A,PWD_G,PWD_M,PWD_P1,PWD_P2,PWD_P3,PWD_P4,PWD_P5,PWD_P6,PWD_P7,PWD_P8,PWD_P9,PWD_P10,PWD_P11,PWD_P12,PWD_P13,PWD_P14,PWD_P15,PWD_P16,PWD_P17,PWD_P18,PWD_P19,PWD_P20,PWD_P21,PWD_P22,PWD_P23,PWD_P24,PWD_P25,PWD_P26,PWD_P27,PWD_P28,PWD_P29,PWD_P30,PWD_P31,PWD_P32,PWD_P33,PWD_P34,PWD_P35,PWD_P36,PWD_P37,PWD_P38,PWD_P39,PWD_P40,PWD_P41,PWD_P42,PWD_P43,PWD_P44,PWD_P45,PWD_P46,PWD_P47,PWD_P48,PWD_P49,PWD_P50,PWD_P51,PWD_P52,PWD_P53,PWD_P54,PWD_P55,PWD_P56,PWD_P57,PWD_P58,PWD_P59,PWD_P60,PWD_P61,PWD_P62,PWD_P63,PWD_P64,PWD_P65,PWD_P66,PWD_P67,PWD_P68,PWD_P69,PWD_P70,PWD_P71,PWD_P72,PWD_P73,PWD_P74,PWD_P75,PWD_P76,PWD_P77,PWD_P78,PWD_P79,PWD_P80,PWD_P81,PWD_P82,PWD_P83,PWD_P84,PWD_P85,PWD_P86,PWD_P87,PWD_P88,PWD_P89,PWD_P90,PWD_P91,PWD_P92,PWD_P93,PWD_P94,PWD_P95,PWD_P96,PWD_P97,PWD_P98,PWD_P99,PWD_P100
2000,AFG,4,Afghanistan,34.62580109,67.59866333,20779957,32.3,643567,1614.8,163.9,113.2,3.1,4.9,6.4,7.7,8.9,10.1,11.2,12.4,13.5,14.7,15.8,16.9,18,19.1,20.2,21.4,22.6,23.7,24.9,26.1,27.3,28.7,30.2,31.7,33.4,35.2,37.1,39.1,41.4,43.8,46.4,49,51.6,54.4,57.1,59.8,62.6,65.5,68.5,71.7,75,78.5,82,85.7,89.6,93.9,98.2,102.9,107.9,113.2,118.8,124.7,130.9,137.3,144.2,151.5,159,167.2,175.9,185.7,195.7,206.3,218.3,231.4,246.1,263.5,281.4,300.4,319.8,340.8,366,394,428.4,467.4,513.7,568.4,640.5,713.2,798.7,926.2,1072.1,1306.4,1575.9,2000.2,2622.6,3169.1,4075.3,5024.4,6195.7,7119.6,7986.9,8695.9,9527.8,10217.1,11346.6,13164.9,14099.8,15155.1,16093.6,19029.1
2000,ALB,8,Albania,41.16003036,19.91510391,3129245,110,28458.6,2084,519.8,472.6,11.3,14.8,17.8,20.8,23.7,26.9,29.9,33.1,36.2,39.5,43.2,46.8,50.6,54.8,59.1,63.8,68.8,74.1,79.5,85.3,90.8,96.4,102.4,108.2,114.3,121,127.8,134.4,142,149.6,157.9,165.7,173.5,183.2,193,203.2,213.2,225.3,237.4,250,264.9,280.1,294.8,313,333.2,357.5,382.8,410.2,443.4,472.6,504.5,539.6,579.2,618.4,665,711,764.7,832.8,888.5,971.8,1028.6,1108.1,1248,1353.5,1488.3,1614.8,1791.2,1969,2152.7,2322.2,2506.6,2647,2840.2,2938.9,3114.2,3363.8,3531.5,3734.2,3916.8,4154.7,4339.2,4591.8,4804.3,5086,5330.4,5669.5,5958.1,6295,6488.7,6804.4,7189.5,7642.8,8274.9,9150.7,9674.4,10009.2,10349.3,10614.2,10961.8,11904.4
2000,DZA,12,Algeria,35.6412,3.5771,31042237,13.4,2310046.8,2755.9,562.3,575.2,1.4,4.1,7.9,12.4,17.2,22.2,27.3,32.8,38.4,44.3,50.5,56.9,63.4,70.2,77.1,84,91.2,98.4,106,113.7,121.9,130.2,138.7,147.7,156.9,166.2,176.1,186.3,196.4,207.3,218.2,229.3,241.4,254.4,267.1,280.9,294.8,310.4,325.8,342.1,359.4,378.1,397.2,417.1,438.8,462.4,487.7,515,544.1,575.2,609.7,645.9,687,728.2,774.6,825.5,877.6,930.5,989.3,1057.3,1126.5,1195.7,1276.6,1359.8,1445.1,1543.2,1641.9,1750.4,1864.1,1990.8,2126.2,2252.2,2419,2579.6,2750.5,2930,3124.1,3315.1,3532.2,3768.7,3966.2,4228.3,4490.6,4780.6,5093.6,5430.4,5855.4,6278.5,6761.9,7241,7866.4,8482.6,9219.6,10556,11951.8,14888.8,17879.6,21440.6,31654.1,60856.4
2000,ASM,16,American Samoa,-14.3050766,-170.6934662,57815,243.2,237.8,765.4,543.9,729.8,17.9,39.4,58.7,83.1,91.6,108.6,121.9,126.6,140.4,146.3,159.2,177.7,186.4,199.1,222.5,229.6,241.8,246.1,252.5,255.8,263,269,278.4,288.8,297.3,303.5,321,325.1,334.9,343.9,350.1,358.7,376.6,410.1,428.3,436.8,494.5,495.8,510.4,571,573.6,605.4,636.4,642.6,645.2,675.6,702.3,720.6,722.7,729.8,784.4,797.7,809,810.2,819.1,829.9,835.1,837.4,865.8,882.6,916.2,916.2,933.4,933.4,939.6,944.3,950,955.7,955.7,983.2,986,986,989.9,990.7,990.7,1019.1,1019.5,1019.5,1230.8,1230.8,1262.1,1262.1,1302.3,1344.8,1344.8,1364.3,1364.3,1378,1378,1410,1410,1703.6,1703.6,1703.6,1768.6,1768.6,2262.1,2262.1,2262.1,2262.1
2000,AND,20,Andorra,42.51343536,1.540344238,65389,145.6,449.1,1739.8,765.2,1041.3,9.7,14.7,20.3,26.2,32.9,41.1,52.1,60.1,67.2,76.8,82.1,90.9,97.4,108.9,127.4,134.6,144.1,151.7,176.3,212.4,229.3,236.4,264.9,278.1,292.1,321.5,346.8,362.3,372.9,413.1,421.5,464.8,490.3,510.6,580.5,625.1,654.7,665.5,675.8,677.3,790.2,792.8,797,818.8,833.5,847.2,992.1,1000,1018.4,1041.3,1076.4,1096.9,1106.4,1140.2,1162.9,1337.2,1428.9,1428.9,1459.5,1648.9,1648.9,1678.6,1712,1712,1824.7,1824.7,2268.7,2268.7,2484.4,2484.4,2567.2,2567.2,2567.2,2840.6,2840.6,2840.6,3068.9,3068.9,3068.9,3076.9,3076.9,3076.9,3433.2,3433.2,3433.2,3736.5,3736.5,3736.5,3736.5,4685.4,4685.4,4685.4,4685.4,6575.2,6575.2,6575.2,6575.2,6575.2,6575.2,6575.2
2000,AGO,24,Angola,-10.8306,15.6381,16395477,13.1,1252166.5,211.9,58,53.8,1,1.6,2.3,2.9,3.4,4,4.7,5.4,6.1,6.9,7.7,8.4,9.2,10,10.8,11.7,12.6,13.5,14.5,15.5,16.6,17.7,18.8,19.9,21.1,22.2,23.2,24.3,25.4,26.5,27.6,28.7,29.8,30.9,32.1,33.3,34.5,35.7,36.9,38.1,39.4,40.7,42.1,43.6,45.1,46.7,48.3,50,51.9,53.8,55.6,57.6,59.7,62.1,64.5,67.1,69.7,72.5,75.6,78.9,82.4,86.4,90.7,95.2,100.4,106.1,112.1,118.4,124.4,130.3,136.8,144.2,152.3,161.2,170.8,181.1,192.6,205.2,219,234,251.1,272.5,295.7,322.7,355.7,390.5,427.2,458.2,499.2,570,671.3,755.9,939,1100.3,1240.5,1433.9,1612.4,1783.3,1948.7,2692.5
2000,ATG,28,Antigua and Barbuda,17.1107502,-61.81944275,76006,166.7,456,1036.5,489.8,396.9,17.3,36,45.2,53.2,59.3,66.2,73.4,80.7,87.2,92.6,98.2,105,111.5,115.8,127.5,129.3,142.6,151.2,158.3,170.6,176.1,179.5,188.3,197.8,209.9,215.4,229.5,232.6,238.5,247.5,255.1,261,263.4,272,275.8,280.9,294.4,296.3,303.7,309.8,313.6,328.9,338.4,352.7,357.9,371.9,376.5,382.4,393.2,396.9,409.4,421.5,431.2,443.1,459.3,468.3,488.8,500.7,521.7,548.1,558.3,558.5,643.3,715.1,816.5,900.6,1216,1263.2,1263.2,1384.7,1384.7,1412,1592.6,1592.6,1789.5,1789.5,2402.5,2402.5,2740.5,2740.5,2740.5,2787.1,2787.1,2787.1,2956.4,2956.4,2956.4,3049,3049,3049,3128.2,3128.2,3128.2,3153.1,3153.1,3153.1,3160.7,3160.7,3160.7,NA
2000,AZE,31,Azerbaijan,40.27414703,48.03642654,8122742,94.8,85719,1923,406.8,342.3,11.1,14.1,16.7,18.9,21,23.2,25.4,27.6,29.8,32.2,34.6,37.3,40.2,43.3,46.6,50,53.5,57.4,61.4,66,70.4,75,79.9,84.7,89.8,95,100.1,105.6,111.6,117.7,124.3,130.5,137.1,144.1,152.1,160,168.4,177.5,186.2,195.9,206.7,217.7,230,242.8,256.5,272.2,286.8,303.4,322.7,342.3,363.1,384.5,408.2,433.6,458,481.9,512.7,539.7,566.7,596,631.6,673.8,719.6,768.4,822.4,886.8,955.3,1046,1142,1263.9,1396.7,1529.9,1763.4,1995,2302.7,2592,2892.3,3141.3,3430.1,3621.6,3823.8,4081.7,4358.3,4719.6,5156.1,5352.2,5764.7,6034.7,6322.8,6592.4,6785,7006.8,7450.9,7886.9,8569.7,9249,10716.2,12516.4,17318.1,18659.8
2000,ARG,32,Argentina,-32.8413,-61.2731,36870796,13.3,2764471.1,3539.1,913.8,1489.7,0.6,1.1,2,4.4,10.2,16.8,23.4,30.5,38,46.1,55.2,65.2,76.3,88.4,101.9,116.6,132.5,149.3,167,185.8,205.4,225.1,247.6,270.3,293.6,318.4,344.2,371.2,398.6,428.4,459,491.6,526.4,563.9,599.6,639.9,682.7,725.8,772.1,823.3,874.7,930.4,987.4,1051.2,1120.3,1184.3,1256.7,1332.4,1410.9,1489.7,1585.1,1674.7,1762,1865.7,1978.5,2086.6,2214.4,2327.4,2449.6,2574.1,2704.9,2838.8,2970.6,3109.8,3272.5,3423,3583.1,3733.1,3933.9,4077.5,4279.1,4472.6,4634.2,4809.7,4979.5,5154.7,5382.3,5605.9,5874.2,6104.8,6312.1,6529.7,6795.1,7075.1,7392.7,7794.8,8136.1,8554.6,8869.8,9374.6,9876.4,10572.9,11245.6,12213.6,13180.2,14231.7,16291.5,19298.1,26854,33272.5
2000,AUT,40,Austria,47.76922607,14.65809822,8069275,96.8,83390.8,1470.3,435.3,452.7,7.8,13.1,17.7,21.5,25,28.4,31.7,35.1,38.4,41.7,45.1,48.4,51.8,55.2,58.6,62.1,66.1,70.1,74,78.4,82.8,87.5,92.6,97.7,103.3,109.2,115.7,122.8,130.1,137.8,146.1,155,164,173.5,184,194.3,206,218.4,232.5,247.7,262,278.1,294.3,313.9,334.6,356.9,379.5,401.9,426.3,452.7,478.6,509.1,540.9,572.1,603.2,635.5,676,712.4,750.2,788.6,834.7,879.2,935.4,989.9,1050.8,1125,1187.2,1278.7,1369.5,1452.6,1562.8,1679.6,1818.8,1952.9,2089.1,2239.9,2371.8,2536.7,2731.5,2942.3,3118.8,3317.2,3452.3,3643.1,3749.5,4051.7,4371.7,4681.2,4918.2,5240.8,5538.2,5828.2,6011.6,6265.2,6386.4,6515.4,6563.5,6623.1,6666.7,6757.2
2000,BHS,44,Bahamas,25.27568626,-77.47509003,298045,21.4,13901.1,847.6,384.3,971.8,0.9,1.3,2.7,3.4,4.4,5.8,7.2,9.1,11.5,14.3,18.1,23.3,29.3,38.8,50.1,65.7,93.8,113.3,137.5,159.4,176.5,192.2,205.5,219.1,232.1,245.9,260.3,275.5,283.5,298.7,314.2,324.7,337.2,366.6,411.1,462.5,493,534.7,596.5,631.7,662.1,726.2,765,776.4,822.1,881.3,914.9,938.3,956.9,971.8,996.9,1023.6,1062.9,1080.9,1092.5,1101.2,1118.5,1142.6,1161.3,1187.7,1191.9,1211.4,1226,1229.7,1237.1,1245.7,1252,1264.8,1274.7,1297.1,1308.7,1320.5,1350.3,1352.6,1357.5,1366,1376.6,1386,1400.6,1408.5,1418.9,1446.8,1471.6,1491.8,1501.6,1503.6,1515.1,1529.3,1535.8,1578,1597.9,1637.8,1679,1713.6,1725.8,1778.3,1828.4,1868.7,1872.2,1900.7
2000,BHR,48,Bahrain,26.1819458,50.56071472,664609,968.9,686,3678.1,2390.6,2857.8,72.4,109.3,139.8,175.5,224.7,280.9,367.9,465.7,548.1,608,653,753,804.8,856.4,957.7,991.2,1073.9,1127.7,1190.7,1238.1,1289.8,1333.4,1386.2,1425.3,1468.1,1536.6,1630.1,1673.4,1716.3,1735.4,1781,1819.3,1862.9,1887.4,1947.7,2013.4,2031.6,2088.1,2144,2175.3,2232.5,2272.6,2356.2,2442.5,2470,2543.9,2613.2,2628,2731,2857.8,2928.9,2977,3048.9,3101.9,3217.1,3278.3,3352.2,3424.4,3540.8,3548.9,3663.9,3719,3734.3,3823.2,3943.4,4054.9,4175.3,4228.8,4306.5,4350.3,4415.7,4454.7,4491.4,4604.5,5005.6,5180.8,5254.4,5263.2,5817.7,5825.8,5960.1,6075.4,6256.9,6354.1,6705.6,6731.8,6936.5,6999.5,7253.2,7539,8089.5,8216.1,9218.2,9881.2,11977.8,12145.5,12145.5,12480.4,13042.8,13042.8
2000,BGD,50,Bangladesh,23.9197197,90.18986511,127657861,909.1,140422.7,4170.9,1462.1,1108.1,180.5,312.4,380.6,430.5,466.3,491.8,514.4,535.6,554.8,574.1,589.6,604.6,618.9,633.1,646.5,659.2,671.7,684.6,696.8,709.1,721.8,734,745.7,757.4,769.2,781.3,793.1,805.4,818,830.5,843,855.4,866.8,879.2,891.5,903.9,917.3,930,943.6,956.8,969.9,983.5,997.3,1011.6,1026.5,1041.6,1057,1073.7,1090.6,1108.1,1125.6,1143.9,1162.9,1182.5,1201.8,1221.5,1241.7,1262.6,1284.9,1306.7,1330.1,1354.1,1378.3,1403.7,1428.5,1456.3,1484.2,1517,1547.9,1581.9,1618.2,1656.2,1701.8,1751.8,1805.9,1864.7,1940.3,2020.9,2111.1,2220.6,2350.7,2505.9,2686.8,2935.9,3257,3694.3,4287.7,5016.6,6065.8,7688.2,9492.5,11715.1,14728.5,17727.9,23762.3,31699.2,36790.1,45132.5,58242.8,105769.3
2000,ARM,51,Armenia,40.28989792,44.59608078,3069596,107.8,28467.2,3808.4,1203.8,1784.9,10.5,16.1,21.3,26.6,32,37.6,43.8,50.9,58.5,66.8,75.9,85.2,96.5,107.1,120.6,134.4,149.9,165.2,182.1,200,218.2,236.7,256.6,280.8,301,322.8,348.5,378.3,405.4,439.8,471.8,506.4,536,573.5,616.5,668.2,720.9,757.5,820.7,882,952.4,1017.7,1098.7,1186.3,1281.7,1366,1519.5,1604.9,1686.7,1784.9,1867.5,1979.6,2119.6,2261.7,2493.1,2599.9,2763.9,2981.6,3313.6,3483,3656.3,3839.8,4102.7,4341,4759.5,4927.7,5166.4,5303.2,5516.7,5662.6,5825.8,5920.8,6036.9,6152.5,6334.5,6465.5,6559.4,6893.1,6980,7229.6,7634.1,7919.3,8372.4,8580.7,8981.2,9126.8,10130.1,10215.3,10547.4,10768.8,10868.2,11343.1,11636.3,12338.2,12893.2,13100.4,13860,14833,16982.4,18683.9
2000,BRB,52,Barbados,13.13943005,-59.57027054,271511,613.7,442.4,1222.2,880.4,954.3,141,168.9,187.7,206.9,220.7,232.1,242.2,255,270.1,280.2,288.4,296,306,320.5,329.4,344.6,356.3,363.5,377.7,386.6,402,409.9,424.1,432,438.1,453.1,470.7,484.4,495.7,502.5,510.4,514.4,520.3,536.5,551.5,564,587.1,621.7,649,695.9,714.2,732.5,759.6,786.2,822.8,863.7,867.2,906.5,938,954.3,970.7,994.3,997.1,1010.5,1038.3,1060,1077.8,1088.1,1100.6,1150.2,1159.5,1176.1,1196.6,1212.9,1228.2,1255.7,1302.5,1341.8,1487,1541.2,1648.5,1785.3,1952.2,2042,2152.7,2191.6,2295.6,2441.8,2486.4,2493.9,2512.1,2530.5,2536.3,2603.6,2627.9,2633.7,2637.1,2650.9,2672.2,2701.2,2702.9,2721.7,2742.4,2758.8,2814.1,2840.5,2905.5,2991.8,3000.6,3020.3
2000,BEL,56,Belgium,50.84278488,4.432099819,10282045,336.7,30541.2,1926.1,796.3,764.4,36,53.4,67.8,80.9,93.2,105,115.9,126.7,137.4,148.2,158.5,168.7,179.1,189.6,200.2,210.2,221.4,233.1,243.8,255.6,268.1,279.5,291.4,303.3,315.8,329.5,342.7,356.8,371.5,385.6,399.6,414.1,429.6,444.8,460.4,478.6,496.5,515.1,533.2,551.1,570.2,589.5,609,630.7,651.4,670.6,692.2,712.6,739.2,764.4,787.1,813.2,839.3,864.7,890.9,924.7,955,988.5,1024.4,1057.7,1092.8,1129.4,1169.6,1208.2,1254.8,1310.2,1363.9,1417.7,1476.5,1545.8,1622.1,1698.8,1772.4,1865.1,1949.2,2049.2,2167.4,2275.4,2392.9,2514.6,2640.3,2783.5,2960.1,3146.4,3348,3600.3,3783.3,4088,4433,4797.5,5115.4,5647.4,6427.7,7533.7,9324.5,11161.7,12459.6,13640.5,15800.4,21365.8
