Outcome,OutcomeCategory,Model,Stat,Result
StateOwnsEconomy,KeyCorruptions,W4+ln_pwd_m/ln_pwd_m,betap,      0.78
StateOwnsEconomy,KeyCorruptions,W4+ln_pwd_m/ln_pwd_m,tstatp,      1.02
StateOwnsEconomy,KeyCorruptions,W4+ln_pwd_m/ln_pwd_m,AIC,    119.07
StateOwnsEconomy,KeyCorruptions,W4+ln_pwd_m/ln_pwd_m,BIC,    259.73
StateOwnsEconomy,KeyCorruptions,W4+ln_pwd_m/ln_pwd_m,loglike,    -36.37
StateOwnsEconomy,KeyCorruptions,W4+wb_urbpop,betap,      0.00
StateOwnsEconomy,KeyCorruptions,W4+wb_urbpop,tstatp,      0.56
StateOwnsEconomy,KeyCorruptions,W4+wb_urbpop,AIC,  17800.55
StateOwnsEconomy,KeyCorruptions,W4+wb_urbpop,BIC,  18257.11
StateOwnsEconomy,KeyCorruptions,W4+wb_urbpop,loglike,  -8835.83
StateOwnsEconomy,KeyCorruptions,W4+wb_urbpop/W4,betaw,     -2.29
StateOwnsEconomy,KeyCorruptions,W4+wb_urbpop/W4,tstatw,     -6.02
StateOwnsEconomy,KeyCorruptions,W4+wb_urbpop/W4,AIC,  17804.70
StateOwnsEconomy,KeyCorruptions,W4+wb_urbpop/W4,BIC,  18254.14
StateOwnsEconomy,KeyCorruptions,W4+wb_urbpop/W4,loglike,  -8838.92
StateOwnsEconomy,KeyCorruptions,W4+wb_urbpop/wb_urbpop,betap,     -0.00
StateOwnsEconomy,KeyCorruptions,W4+wb_urbpop/wb_urbpop,tstatp,     -0.42
StateOwnsEconomy,KeyCorruptions,W4+wb_urbpop/wb_urbpop,AIC,  19386.90
StateOwnsEconomy,KeyCorruptions,W4+wb_urbpop/wb_urbpop,BIC,  19836.34
StateOwnsEconomy,KeyCorruptions,W4+wb_urbpop/wb_urbpop,loglike,  -9630.02
StateOwnsEconomy,KeyCorruptions,W4+l_res_norm,betap,     -0.67
StateOwnsEconomy,KeyCorruptions,W4+l_res_norm,tstatp,     -0.86
StateOwnsEconomy,KeyCorruptions,W4+l_res_norm,AIC,  15865.61
StateOwnsEconomy,KeyCorruptions,W4+l_res_norm,BIC,  16318.92
StateOwnsEconomy,KeyCorruptions,W4+l_res_norm,loglike,  -7868.34
StateOwnsEconomy,KeyCorruptions,W4+l_res_norm/W4,betaw,     -2.39
StateOwnsEconomy,KeyCorruptions,W4+l_res_norm/W4,tstatw,     -6.29
StateOwnsEconomy,KeyCorruptions,W4+l_res_norm/W4,AIC,  15896.74
StateOwnsEconomy,KeyCorruptions,W4+l_res_norm/W4,BIC,  16342.98
StateOwnsEconomy,KeyCorruptions,W4+l_res_norm/W4,loglike,  -7884.92
StateOwnsEconomy,KeyCorruptions,W4+l_res_norm/l_res_norm,betap,     -0.20
StateOwnsEconomy,KeyCorruptions,W4+l_res_norm/l_res_norm,tstatp,     -0.20
StateOwnsEconomy,KeyCorruptions,W4+l_res_norm/l_res_norm,AIC,  17740.74
StateOwnsEconomy,KeyCorruptions,W4+l_res_norm/l_res_norm,BIC,  18186.98
StateOwnsEconomy,KeyCorruptions,W4+l_res_norm/l_res_norm,loglike,  -8806.91
StateOwnsEconomy,KeyCorruptions,W4+p_res_norm,betap,     -0.11
StateOwnsEconomy,KeyCorruptions,W4+p_res_norm,tstatp,     -0.22
StateOwnsEconomy,KeyCorruptions,W4+p_res_norm,AIC,  15896.97
StateOwnsEconomy,KeyCorruptions,W4+p_res_norm,BIC,  16350.28
StateOwnsEconomy,KeyCorruptions,W4+p_res_norm,loglike,  -7884.01
StateOwnsEconomy,KeyCorruptions,W4+p_res_norm/W4,betaw,     -2.39
StateOwnsEconomy,KeyCorruptions,W4+p_res_norm/W4,tstatw,     -6.29
StateOwnsEconomy,KeyCorruptions,W4+p_res_norm/W4,AIC,  15896.74
StateOwnsEconomy,KeyCorruptions,W4+p_res_norm/W4,BIC,  16342.98
StateOwnsEconomy,KeyCorruptions,W4+p_res_norm/W4,loglike,  -7884.92
StateOwnsEconomy,KeyCorruptions,W4+p_res_norm/p_res_norm,betap,     -0.53
StateOwnsEconomy,KeyCorruptions,W4+p_res_norm/p_res_norm,tstatp,     -0.97
StateOwnsEconomy,KeyCorruptions,W4+p_res_norm/p_res_norm,AIC,  17708.10
StateOwnsEconomy,KeyCorruptions,W4+p_res_norm/p_res_norm,BIC,  18154.34
StateOwnsEconomy,KeyCorruptions,W4+p_res_norm/p_res_norm,loglike,  -8790.59
StateOwnsEconomy,KeyCorruptions,W4+r_res_norm,betap,      1.04
StateOwnsEconomy,KeyCorruptions,W4+r_res_norm,tstatp,      1.56
StateOwnsEconomy,KeyCorruptions,W4+r_res_norm,AIC,  15840.04
StateOwnsEconomy,KeyCorruptions,W4+r_res_norm,BIC,  16293.35
StateOwnsEconomy,KeyCorruptions,W4+r_res_norm,loglike,  -7855.55
StateOwnsEconomy,KeyCorruptions,W4+r_res_norm/W4,betaw,     -2.39
StateOwnsEconomy,KeyCorruptions,W4+r_res_norm/W4,tstatw,     -6.29
StateOwnsEconomy,KeyCorruptions,W4+r_res_norm/W4,AIC,  15896.74
StateOwnsEconomy,KeyCorruptions,W4+r_res_norm/W4,BIC,  16342.98
StateOwnsEconomy,KeyCorruptions,W4+r_res_norm/W4,loglike,  -7884.92
StateOwnsEconomy,KeyCorruptions,W4+r_res_norm/r_res_norm,betap,      1.38
StateOwnsEconomy,KeyCorruptions,W4+r_res_norm/r_res_norm,tstatp,      1.70
StateOwnsEconomy,KeyCorruptions,W4+r_res_norm/r_res_norm,AIC,  17657.41
StateOwnsEconomy,KeyCorruptions,W4+r_res_norm/r_res_norm,BIC,  18103.65
StateOwnsEconomy,KeyCorruptions,W4+r_res_norm/r_res_norm,loglike,  -8765.25
StateOwnsEconomy,KeyCorruptions,W4+g_res_norm,betap,     -0.60
StateOwnsEconomy,KeyCorruptions,W4+g_res_norm,tstatp,     -0.85
StateOwnsEconomy,KeyCorruptions,W4+g_res_norm,AIC,  15879.05
StateOwnsEconomy,KeyCorruptions,W4+g_res_norm,BIC,  16332.36
StateOwnsEconomy,KeyCorruptions,W4+g_res_norm,loglike,  -7875.06
StateOwnsEconomy,KeyCorruptions,W4+g_res_norm/W4,betaw,     -2.39
StateOwnsEconomy,KeyCorruptions,W4+g_res_norm/W4,tstatw,     -6.29
StateOwnsEconomy,KeyCorruptions,W4+g_res_norm/W4,AIC,  15896.74
StateOwnsEconomy,KeyCorruptions,W4+g_res_norm/W4,BIC,  16342.98
StateOwnsEconomy,KeyCorruptions,W4+g_res_norm/W4,loglike,  -7884.92
StateOwnsEconomy,KeyCorruptions,W4+g_res_norm/g_res_norm,betap,     -0.84
StateOwnsEconomy,KeyCorruptions,W4+g_res_norm/g_res_norm,tstatp,     -1.01
StateOwnsEconomy,KeyCorruptions,W4+g_res_norm/g_res_norm,AIC,  17711.43
StateOwnsEconomy,KeyCorruptions,W4+g_res_norm/g_res_norm,BIC,  18157.67
StateOwnsEconomy,KeyCorruptions,W4+g_res_norm/g_res_norm,loglike,  -8792.26
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_a,betap,     -0.85
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_a,tstatp,     -0.96
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_a,AIC,    386.32
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_a,BIC,    533.04
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_a,loglike,   -168.98
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_a/W4,betaw,     -0.81
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_a/W4,tstatw,     -2.39
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_a/W4,AIC,    393.91
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_a/W4,BIC,    534.53
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_a/W4,loglike,   -173.79
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_a/ln_pwd_a,betap,     -0.87
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_a/ln_pwd_a,tstatp,     -1.00
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_a/ln_pwd_a,AIC,    463.30
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_a/ln_pwd_a,BIC,    603.92
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_a/ln_pwd_a,loglike,   -208.49
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_g,betap,     -0.89
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_g,tstatp,     -0.61
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_g,AIC,    391.17
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_g,BIC,    537.89
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_g,loglike,   -171.40
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_g/W4,betaw,     -0.81
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_g/W4,tstatw,     -2.39
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_g/W4,AIC,    393.91
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_g/W4,BIC,    534.53
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_g/W4,loglike,   -173.79
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_g/ln_pwd_g,betap,     -1.02
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_g/ln_pwd_g,tstatp,     -0.70
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_g/ln_pwd_g,AIC,    466.96
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_g/ln_pwd_g,BIC,    607.58
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_g/ln_pwd_g,loglike,   -210.32
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_m,betap,     -0.91
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_m,tstatp,     -1.02
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_m,AIC,    384.61
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_m,BIC,    531.33
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_m,loglike,   -168.12
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_m/W4,betaw,     -0.81
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_m/W4,tstatw,     -2.39
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_m/W4,AIC,    393.91
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_m/W4,BIC,    534.53
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_m/W4,loglike,   -173.79
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_m/ln_pwd_m,betap,     -1.05
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_m/ln_pwd_m,tstatp,     -1.13
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_m/ln_pwd_m,AIC,    458.51
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_m/ln_pwd_m,BIC,    599.13
JudgeCorrupt,KeyCorruptions,W4+ln_pwd_m/ln_pwd_m,loglike,   -206.09
JudgeCorrupt,KeyCorruptions,W4+wb_urbpop,betap,      0.00
JudgeCorrupt,KeyCorruptions,W4+wb_urbpop,tstatp,      0.50
JudgeCorrupt,KeyCorruptions,W4+wb_urbpop,AIC,  13207.37
JudgeCorrupt,KeyCorruptions,W4+wb_urbpop,BIC,  13663.51
JudgeCorrupt,KeyCorruptions,W4+wb_urbpop,loglike,  -6539.24
JudgeCorrupt,KeyCorruptions,W4+wb_urbpop/W4,betaw,     -0.39
JudgeCorrupt,KeyCorruptions,W4+wb_urbpop/W4,tstatw,     -1.37
JudgeCorrupt,KeyCorruptions,W4+wb_urbpop/W4,AIC,  13211.33
JudgeCorrupt,KeyCorruptions,W4+wb_urbpop/W4,BIC,  13660.35
JudgeCorrupt,KeyCorruptions,W4+wb_urbpop/W4,loglike,  -6542.23
JudgeCorrupt,KeyCorruptions,W4+wb_urbpop/wb_urbpop,betap,      0.00
JudgeCorrupt,KeyCorruptions,W4+wb_urbpop/wb_urbpop,tstatp,      0.29
JudgeCorrupt,KeyCorruptions,W4+wb_urbpop/wb_urbpop,AIC,  13289.56
JudgeCorrupt,KeyCorruptions,W4+wb_urbpop/wb_urbpop,BIC,  13738.58
JudgeCorrupt,KeyCorruptions,W4+wb_urbpop/wb_urbpop,loglike,  -6581.34
JudgeCorrupt,KeyCorruptions,W4+l_res_norm,betap,      0.26
JudgeCorrupt,KeyCorruptions,W4+l_res_norm,tstatp,      0.34
JudgeCorrupt,KeyCorruptions,W4+l_res_norm,AIC,  11597.85
JudgeCorrupt,KeyCorruptions,W4+l_res_norm,BIC,  12050.91
JudgeCorrupt,KeyCorruptions,W4+l_res_norm,loglike,  -5734.45
JudgeCorrupt,KeyCorruptions,W4+l_res_norm/W4,betaw,     -0.41
JudgeCorrupt,KeyCorruptions,W4+l_res_norm/W4,tstatw,     -1.41
JudgeCorrupt,KeyCorruptions,W4+l_res_norm/W4,AIC,  11604.03
JudgeCorrupt,KeyCorruptions,W4+l_res_norm/W4,BIC,  12050.03
JudgeCorrupt,KeyCorruptions,W4+l_res_norm/W4,loglike,  -5738.56
JudgeCorrupt,KeyCorruptions,W4+l_res_norm/l_res_norm,betap,      0.34
JudgeCorrupt,KeyCorruptions,W4+l_res_norm/l_res_norm,tstatp,      0.45
JudgeCorrupt,KeyCorruptions,W4+l_res_norm/l_res_norm,AIC,  11685.59
JudgeCorrupt,KeyCorruptions,W4+l_res_norm/l_res_norm,BIC,  12131.58
JudgeCorrupt,KeyCorruptions,W4+l_res_norm/l_res_norm,loglike,  -5779.34
JudgeCorrupt,KeyCorruptions,W4+p_res_norm,betap,     -0.09
JudgeCorrupt,KeyCorruptions,W4+p_res_norm,tstatp,     -0.23
JudgeCorrupt,KeyCorruptions,W4+p_res_norm,AIC,  11604.17
JudgeCorrupt,KeyCorruptions,W4+p_res_norm,BIC,  12057.23
JudgeCorrupt,KeyCorruptions,W4+p_res_norm,loglike,  -5737.61
JudgeCorrupt,KeyCorruptions,W4+p_res_norm/W4,betaw,     -0.41
JudgeCorrupt,KeyCorruptions,W4+p_res_norm/W4,tstatw,     -1.41
JudgeCorrupt,KeyCorruptions,W4+p_res_norm/W4,AIC,  11604.03
JudgeCorrupt,KeyCorruptions,W4+p_res_norm/W4,BIC,  12050.03
JudgeCorrupt,KeyCorruptions,W4+p_res_norm/W4,loglike,  -5738.56
JudgeCorrupt,KeyCorruptions,W4+p_res_norm/p_res_norm,betap,     -0.16
JudgeCorrupt,KeyCorruptions,W4+p_res_norm/p_res_norm,tstatp,     -0.44
JudgeCorrupt,KeyCorruptions,W4+p_res_norm/p_res_norm,AIC,  11693.13
JudgeCorrupt,KeyCorruptions,W4+p_res_norm/p_res_norm,BIC,  12139.13
JudgeCorrupt,KeyCorruptions,W4+p_res_norm/p_res_norm,loglike,  -5783.11
JudgeCorrupt,KeyCorruptions,W4+r_res_norm,betap,      0.62
JudgeCorrupt,KeyCorruptions,W4+r_res_norm,tstatp,      1.25
JudgeCorrupt,KeyCorruptions,W4+r_res_norm,AIC,  11572.66
JudgeCorrupt,KeyCorruptions,W4+r_res_norm,BIC,  12025.72
JudgeCorrupt,KeyCorruptions,W4+r_res_norm,loglike,  -5721.86
JudgeCorrupt,KeyCorruptions,W4+r_res_norm/W4,betaw,     -0.41
JudgeCorrupt,KeyCorruptions,W4+r_res_norm/W4,tstatw,     -1.41
JudgeCorrupt,KeyCorruptions,W4+r_res_norm/W4,AIC,  11604.03
JudgeCorrupt,KeyCorruptions,W4+r_res_norm/W4,BIC,  12050.03
JudgeCorrupt,KeyCorruptions,W4+r_res_norm/W4,loglike,  -5738.56
JudgeCorrupt,KeyCorruptions,W4+r_res_norm/r_res_norm,betap,      0.67
JudgeCorrupt,KeyCorruptions,W4+r_res_norm/r_res_norm,tstatp,      1.38
JudgeCorrupt,KeyCorruptions,W4+r_res_norm/r_res_norm,AIC,  11659.64
JudgeCorrupt,KeyCorruptions,W4+r_res_norm/r_res_norm,BIC,  12105.64
JudgeCorrupt,KeyCorruptions,W4+r_res_norm/r_res_norm,loglike,  -5766.37
JudgeCorrupt,KeyCorruptions,W4+g_res_norm,betap,      1.19
JudgeCorrupt,KeyCorruptions,W4+g_res_norm,tstatp,      3.60
JudgeCorrupt,KeyCorruptions,W4+g_res_norm,AIC,  11480.35
JudgeCorrupt,KeyCorruptions,W4+g_res_norm,BIC,  11933.42
JudgeCorrupt,KeyCorruptions,W4+g_res_norm,loglike,  -5675.71
JudgeCorrupt,KeyCorruptions,W4+g_res_norm/W4,betaw,     -0.41
JudgeCorrupt,KeyCorruptions,W4+g_res_norm/W4,tstatw,     -1.41
JudgeCorrupt,KeyCorruptions,W4+g_res_norm/W4,AIC,  11604.03
JudgeCorrupt,KeyCorruptions,W4+g_res_norm/W4,BIC,  12050.03
JudgeCorrupt,KeyCorruptions,W4+g_res_norm/W4,loglike,  -5738.56
JudgeCorrupt,KeyCorruptions,W4+g_res_norm/g_res_norm,betap,      1.14
JudgeCorrupt,KeyCorruptions,W4+g_res_norm/g_res_norm,tstatp,      3.33
JudgeCorrupt,KeyCorruptions,W4+g_res_norm/g_res_norm,AIC,  11583.72
JudgeCorrupt,KeyCorruptions,W4+g_res_norm/g_res_norm,BIC,  12029.72
JudgeCorrupt,KeyCorruptions,W4+g_res_norm/g_res_norm,loglike,  -5728.40
RespectConstitution,Freedoms,W4+ln_pwd_a,betap,      0.14
RespectConstitution,Freedoms,W4+ln_pwd_a,tstatp,      0.19
RespectConstitution,Freedoms,W4+ln_pwd_a,AIC,   1309.52
RespectConstitution,Freedoms,W4+ln_pwd_a,BIC,   1456.27
RespectConstitution,Freedoms,W4+ln_pwd_a,loglike,   -630.58
RespectConstitution,Freedoms,W4+ln_pwd_a/W4,betaw,      4.89
RespectConstitution,Freedoms,W4+ln_pwd_a/W4,tstatw,      7.30
RespectConstitution,Freedoms,W4+ln_pwd_a/W4,AIC,   1307.69
RespectConstitution,Freedoms,W4+ln_pwd_a/W4,BIC,   1448.34
RespectConstitution,Freedoms,W4+ln_pwd_a/W4,loglike,   -630.68
RespectConstitution,Freedoms,W4+ln_pwd_a/ln_pwd_a,betap,      0.23
RespectConstitution,Freedoms,W4+ln_pwd_a/ln_pwd_a,tstatp,      0.24
RespectConstitution,Freedoms,W4+ln_pwd_a/ln_pwd_a,AIC,   3035.01
RespectConstitution,Freedoms,W4+ln_pwd_a/ln_pwd_a,BIC,   3175.66
RespectConstitution,Freedoms,W4+ln_pwd_a/ln_pwd_a,loglike,  -1494.34
RespectConstitution,Freedoms,W4+ln_pwd_g,betap,     -0.67
RespectConstitution,Freedoms,W4+ln_pwd_g,tstatp,     -0.37
RespectConstitution,Freedoms,W4+ln_pwd_g,AIC,   1307.64
RespectConstitution,Freedoms,W4+ln_pwd_g,BIC,   1454.39
RespectConstitution,Freedoms,W4+ln_pwd_g,loglike,   -629.64
RespectConstitution,Freedoms,W4+ln_pwd_g/W4,betaw,      4.89
RespectConstitution,Freedoms,W4+ln_pwd_g/W4,tstatw,      7.30
RespectConstitution,Freedoms,W4+ln_pwd_g/W4,AIC,   1307.69
RespectConstitution,Freedoms,W4+ln_pwd_g/W4,BIC,   1448.34
RespectConstitution,Freedoms,W4+ln_pwd_g/W4,loglike,   -630.68
RespectConstitution,Freedoms,W4+ln_pwd_g/ln_pwd_g,betap,      0.13
RespectConstitution,Freedoms,W4+ln_pwd_g/ln_pwd_g,tstatp,      0.06
RespectConstitution,Freedoms,W4+ln_pwd_g/ln_pwd_g,AIC,   3035.29
RespectConstitution,Freedoms,W4+ln_pwd_g/ln_pwd_g,BIC,   3175.94
RespectConstitution,Freedoms,W4+ln_pwd_g/ln_pwd_g,loglike,  -1494.48
RespectConstitution,Freedoms,W4+ln_pwd_m,betap,     -0.24
RespectConstitution,Freedoms,W4+ln_pwd_m,tstatp,     -0.20
RespectConstitution,Freedoms,W4+ln_pwd_m,AIC,   1309.10
RespectConstitution,Freedoms,W4+ln_pwd_m,BIC,   1455.85
RespectConstitution,Freedoms,W4+ln_pwd_m,loglike,   -630.37
RespectConstitution,Freedoms,W4+ln_pwd_m/W4,betaw,      4.89
RespectConstitution,Freedoms,W4+ln_pwd_m/W4,tstatw,      7.30
RespectConstitution,Freedoms,W4+ln_pwd_m/W4,AIC,   1307.69
RespectConstitution,Freedoms,W4+ln_pwd_m/W4,BIC,   1448.34
RespectConstitution,Freedoms,W4+ln_pwd_m/W4,loglike,   -630.68
RespectConstitution,Freedoms,W4+ln_pwd_m/ln_pwd_m,betap,      0.59
RespectConstitution,Freedoms,W4+ln_pwd_m/ln_pwd_m,tstatp,      0.35
RespectConstitution,Freedoms,W4+ln_pwd_m/ln_pwd_m,AIC,   3033.12
RespectConstitution,Freedoms,W4+ln_pwd_m/ln_pwd_m,BIC,   3173.77
RespectConstitution,Freedoms,W4+ln_pwd_m/ln_pwd_m,loglike,  -1493.40
RespectConstitution,Freedoms,W4+wb_urbpop,betap,     -0.00
RespectConstitution,Freedoms,W4+wb_urbpop,tstatp,     -0.56
RespectConstitution,Freedoms,W4+wb_urbpop,AIC,  15472.66
RespectConstitution,Freedoms,W4+wb_urbpop,BIC,  15928.93
RespectConstitution,Freedoms,W4+wb_urbpop,loglike,  -7671.88
RespectConstitution,Freedoms,W4+wb_urbpop/W4,betaw,      3.66
RespectConstitution,Freedoms,W4+wb_urbpop/W4,tstatw,     11.52
RespectConstitution,Freedoms,W4+wb_urbpop/W4,AIC,  15475.48
RespectConstitution,Freedoms,W4+wb_urbpop/W4,BIC,  15924.64
RespectConstitution,Freedoms,W4+wb_urbpop/W4,loglike,  -7674.30
RespectConstitution,Freedoms,W4+wb_urbpop/wb_urbpop,betap,      0.01
RespectConstitution,Freedoms,W4+wb_urbpop/wb_urbpop,tstatp,      1.14
RespectConstitution,Freedoms,W4+wb_urbpop/wb_urbpop,AIC,  19845.11
RespectConstitution,Freedoms,W4+wb_urbpop/wb_urbpop,BIC,  20294.27
RespectConstitution,Freedoms,W4+wb_urbpop/wb_urbpop,loglike,  -9859.12
RespectConstitution,Freedoms,W4+l_res_norm,betap,     -0.33
RespectConstitution,Freedoms,W4+l_res_norm,tstatp,     -0.86
RespectConstitution,Freedoms,W4+l_res_norm,AIC,  14161.05
RespectConstitution,Freedoms,W4+l_res_norm,BIC,  14614.36
RespectConstitution,Freedoms,W4+l_res_norm,loglike,  -7016.06
RespectConstitution,Freedoms,W4+l_res_norm/W4,betaw,      3.69
RespectConstitution,Freedoms,W4+l_res_norm/W4,tstatw,     11.43
RespectConstitution,Freedoms,W4+l_res_norm/W4,AIC,  14168.72
RespectConstitution,Freedoms,W4+l_res_norm/W4,BIC,  14614.96
RespectConstitution,Freedoms,W4+l_res_norm/W4,loglike,  -7020.90
RespectConstitution,Freedoms,W4+l_res_norm/l_res_norm,betap,     -1.04
RespectConstitution,Freedoms,W4+l_res_norm/l_res_norm,tstatp,     -1.63
RespectConstitution,Freedoms,W4+l_res_norm/l_res_norm,AIC,  18644.40
RespectConstitution,Freedoms,W4+l_res_norm/l_res_norm,BIC,  19090.64
RespectConstitution,Freedoms,W4+l_res_norm/l_res_norm,loglike,  -9258.74
RespectConstitution,Freedoms,W4+p_res_norm,betap,     -0.10
RespectConstitution,Freedoms,W4+p_res_norm,tstatp,     -0.31
RespectConstitution,Freedoms,W4+p_res_norm,AIC,  14169.08
RespectConstitution,Freedoms,W4+p_res_norm,BIC,  14622.39
RespectConstitution,Freedoms,W4+p_res_norm,loglike,  -7020.07
RespectConstitution,Freedoms,W4+p_res_norm/W4,betaw,      3.69
RespectConstitution,Freedoms,W4+p_res_norm/W4,tstatw,     11.43
RespectConstitution,Freedoms,W4+p_res_norm/W4,AIC,  14168.72
RespectConstitution,Freedoms,W4+p_res_norm/W4,BIC,  14614.96
RespectConstitution,Freedoms,W4+p_res_norm/W4,loglike,  -7020.90
RespectConstitution,Freedoms,W4+p_res_norm/p_res_norm,betap,      0.56
RespectConstitution,Freedoms,W4+p_res_norm/p_res_norm,tstatp,      1.09
RespectConstitution,Freedoms,W4+p_res_norm/p_res_norm,AIC,  18669.15
RespectConstitution,Freedoms,W4+p_res_norm/p_res_norm,BIC,  19115.39
RespectConstitution,Freedoms,W4+p_res_norm/p_res_norm,loglike,  -9271.12
RespectConstitution,Freedoms,W4+r_res_norm,betap,     -0.61
RespectConstitution,Freedoms,W4+r_res_norm,tstatp,     -1.50
RespectConstitution,Freedoms,W4+r_res_norm,AIC,  14145.72
RespectConstitution,Freedoms,W4+r_res_norm,BIC,  14599.03
RespectConstitution,Freedoms,W4+r_res_norm,loglike,  -7008.39
RespectConstitution,Freedoms,W4+r_res_norm/W4,betaw,      3.69
RespectConstitution,Freedoms,W4+r_res_norm/W4,tstatw,     11.43
RespectConstitution,Freedoms,W4+r_res_norm/W4,AIC,  14168.72
RespectConstitution,Freedoms,W4+r_res_norm/W4,BIC,  14614.96
RespectConstitution,Freedoms,W4+r_res_norm/W4,loglike,  -7020.90
RespectConstitution,Freedoms,W4+r_res_norm/r_res_norm,betap,     -1.16
RespectConstitution,Freedoms,W4+r_res_norm/r_res_norm,tstatp,     -1.90
RespectConstitution,Freedoms,W4+r_res_norm/r_res_norm,AIC,  18650.37
RespectConstitution,Freedoms,W4+r_res_norm/r_res_norm,BIC,  19096.61
RespectConstitution,Freedoms,W4+r_res_norm/r_res_norm,loglike,  -9261.73
RespectConstitution,Freedoms,W4+g_res_norm,betap,     -0.19
RespectConstitution,Freedoms,W4+g_res_norm,tstatp,     -0.36
RespectConstitution,Freedoms,W4+g_res_norm,AIC,  14168.33
RespectConstitution,Freedoms,W4+g_res_norm,BIC,  14621.64
RespectConstitution,Freedoms,W4+g_res_norm,loglike,  -7019.69
RespectConstitution,Freedoms,W4+g_res_norm/W4,betaw,      3.69
RespectConstitution,Freedoms,W4+g_res_norm/W4,tstatw,     11.43
RespectConstitution,Freedoms,W4+g_res_norm/W4,AIC,  14168.72
RespectConstitution,Freedoms,W4+g_res_norm/W4,BIC,  14614.96
RespectConstitution,Freedoms,W4+g_res_norm/W4,loglike,  -7020.90
RespectConstitution,Freedoms,W4+g_res_norm/g_res_norm,betap,      0.18
RespectConstitution,Freedoms,W4+g_res_norm/g_res_norm,tstatp,      0.23
RespectConstitution,Freedoms,W4+g_res_norm/g_res_norm,AIC,  18702.45
RespectConstitution,Freedoms,W4+g_res_norm/g_res_norm,BIC,  19148.70
RespectConstitution,Freedoms,W4+g_res_norm/g_res_norm,loglike,  -9287.77
RuleofLaw,Freedoms,W4+ln_pwd_a,betap,     -0.00
RuleofLaw,Freedoms,W4+ln_pwd_a,tstatp,     -0.01
RuleofLaw,Freedoms,W4+ln_pwd_a,AIC, -10501.21
RuleofLaw,Freedoms,W4+ln_pwd_a,BIC, -10354.45
RuleofLaw,Freedoms,W4+ln_pwd_a,loglike,   5274.78
RuleofLaw,Freedoms,W4+ln_pwd_a/W4,betaw,      0.73
RuleofLaw,Freedoms,W4+ln_pwd_a/W4,tstatw,      5.94
RuleofLaw,Freedoms,W4+ln_pwd_a/W4,AIC, -10503.24
RuleofLaw,Freedoms,W4+ln_pwd_a/W4,BIC, -10362.58
RuleofLaw,Freedoms,W4+ln_pwd_a/W4,loglike,   5274.78
RuleofLaw,Freedoms,W4+ln_pwd_a/ln_pwd_a,betap,      0.02
RuleofLaw,Freedoms,W4+ln_pwd_a/ln_pwd_a,tstatp,      0.09
RuleofLaw,Freedoms,W4+ln_pwd_a/ln_pwd_a,AIC,  -9183.83
RuleofLaw,Freedoms,W4+ln_pwd_a/ln_pwd_a,BIC,  -9043.18
RuleofLaw,Freedoms,W4+ln_pwd_a/ln_pwd_a,loglike,   4615.08
